,Location,Lat,Lng,City,LocalizedNeighbourhood,Bathrooms,Bedrooms,Beds,Host_ID,isNewListing,isSuperhost,RoomType,SpaceType,isHomeOrServicedApartment,BasicNightPrice,Taxes,Total_Price
8305,Bengaluru,12.87301,77.6617,Bengaluru,Unknown-Bengaluru,6.0,6.0,6.0,654148772,False,False,Private room,Private room,0,974.99,177.27,1152.26
8306,Bengaluru,12.96727,77.71478,Bengaluru,Marattahalli,1.0,1.0,1.0,70800816,False,True,Private room,Private room,0,2304.51,531.81,2836.32
8307,Bengaluru,12.96754,77.71631,Bengaluru,Marattahalli,1.0,1.0,1.0,70800816,False,True,Private room,Private room,0,2215.88,531.81,2747.69
8308,Bengaluru,12.96782,77.71565,Bengaluru,Marattahalli,1.0,1.0,1.0,70800816,False,True,Private room,Private room,0,2215.88,531.81,2747.69
8309,Bengaluru,12.96639,77.71622,Bengaluru,Marattahalli,1.0,1.0,1.0,70800816,False,True,Private room,Private room,0,1772.7,354.54,2127.2400000000002
8310,Bengaluru,12.92945,77.63077,Bengaluru,Koramangala,1.5,0.0,4.0,167526191,False,True,Private room,Private room,0,1063.62,177.27,1240.8899999999999
8312,Bengaluru,12.9131547,77.63581409999999,Bengaluru,HSR Layout,1.5,1.0,2.0,456736541,False,True,Private room,Private room,0,1595.43,265.91,1861.3400000000001
8313,Bengaluru,12.91627393551494,77.63039890214894,Bengaluru,Koramangala,1.0,1.0,1.0,387979943,False,False,Private room,Private room,0,1329.53,265.91,1595.44
8314,Bengaluru,12.91491,77.63076,Bengaluru,Koramangala,1.0,1.0,1.0,387979943,False,False,Private room,Private room,0,1240.89,177.27,1418.16
8315,Bengaluru,12.91806,77.61626,Bengaluru,BTM Layout,1.0,1.0,1.0,105272801,False,False,Private room,Private room,0,1329.53,265.91,1595.44
8316,Bengaluru,12.99152,77.58724,Bengaluru,Vasanth Nagar,1.0,1.0,1.0,177138484,False,False,Private room,Room in aparthotel,0,2215.88,443.18,2659.06
8318,Bengaluru,13.19152,77.64511,Bengaluru,Unknown-Bengaluru,2.0,2.0,4.0,19024897,False,False,Private room,Room in boutique hotel,0,7179.44,1418.16,8597.6
8319,Bengaluru,13.071546106716038,77.56912206738996,Bengaluru,Kodigehall,1.0,1.0,1.0,686222954,True,False,Entire home/flat,Room in boutique hotel,0,886.35,177.27,1063.6200000000001
8320,Bengaluru,12.979409358981403,77.50140563578678,Bengaluru,Nagar Bhavi,1.0,1.0,1.0,571368759,True,False,Entire home/flat,Room in boutique hotel,0,1595.43,354.54,1949.97
8321,Bengaluru,12.9578044465133,77.66358085349964,Bengaluru,HAL Airport Area,1.0,1.0,1.0,686222215,False,False,Entire home/flat,Room in boutique hotel,0,1152.26,265.91,1418.17
8322,Bengaluru,12.96498771374934,77.63985930175532,Bengaluru,Domlur,1.0,1.0,1.0,571368759,False,False,Entire home/flat,Room in boutique hotel,0,6381.72,1595.43,7977.150000000001
8323,Bengaluru,12.977951144502184,77.61977359346,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,575538027,False,False,Entire home/flat,Room in boutique hotel,0,2038.61,443.18,2481.79
8324,Bengaluru,12.98392,77.6118,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,121817168,False,True,Private room,Room in boutique hotel,0,4343.12,886.35,5229.47
8325,Bengaluru,12.97762,77.60536,Bengaluru,Shivaji Nagar,1.0,1.0,1.0,302492805,False,False,Private room,Room in boutique hotel,0,3545.4,709.08,4254.4800000000005
8326,Bengaluru,12.98576,77.61099,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,121817168,False,True,Private room,Room in boutique hotel,0,3899.94,797.72,4697.66
8327,Bengaluru,12.94948,77.60669,Bengaluru,Shanti Nagar,1.0,1.0,1.0,287724965,False,False,Private room,Room in boutique hotel,0,3988.58,974.99,4963.57
8328,Bengaluru,12.875617997937471,77.61734979533728,Bengaluru,Akshayanagar,1.0,1.0,1.0,575538027,True,False,Entire home/flat,Room in boutique hotel,0,5584.01,1329.53,6913.54
8329,Bengaluru,12.802937716675135,77.6711713509232,Bengaluru,Kyalasanahalli,1.0,1.0,1.0,575546811,False,False,Entire home/flat,Room in boutique hotel,0,1063.62,265.91,1329.53
8330,Bengaluru,13.01168,77.70103,Bengaluru,Krishnarajapura,0.0,1.0,1.0,301854564,False,True,Private room,Room in serviced apartment,0,1329.53,265.91,1595.44
8331,Bengaluru,13.0442,77.62459,Bengaluru,Nagavara,1.0,10.0,2.0,3969674,False,False,Private room,Room in serviced apartment,0,1418.16,354.54,1772.7
8332,Bengaluru,12.99003,77.73015,Bengaluru,Whitefield,1.0,1.0,1.0,19765573,False,True,Private room,Room in serviced apartment,0,2924.96,620.45,3545.41
8333,Bengaluru,12.904,77.66446,Bengaluru,HSR Layout,1.0,1.0,1.0,191096971,False,False,Private room,Room in serviced apartment,0,3013.59,443.18,3456.77
8334,Bengaluru,12.96585,77.60158,Bengaluru,Ashok Nagar,1.0,1.0,1.0,71230360,False,False,Private room,Room in serviced apartment,0,2393.14,1684.07,4077.21
8335,Bengaluru,13.071878356949398,77.60335832834244,Bengaluru,Unknown-Bengaluru,2.0,1.0,2.0,214944818,True,True,Shared room,Shared room,0,1595.43,265.91,1861.3400000000001
8336,Bengaluru,12.96936,77.68962,Bengaluru,Unknown-Bengaluru,1.5,1.0,1.0,1906623,False,False,Entire home/flat,Tiny home,1,1240.89,265.91,1506.8000000000002
8337,Bengaluru,12.9473921,77.57853503400005,Bengaluru,Basavanagudi,1.0,1.0,1.0,582862325,False,False,Entire home/flat,Tiny home,1,3279.5,620.45,3899.95
8339,Bengaluru,13.01536,77.69539,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,260095724,False,True,Entire home/flat,Entire apartment,1,1861.34,354.54,2215.88
8340,Bengaluru,13.05419687844581,77.48966443368495,Bengaluru,Unknown-Bengaluru,1.0,1.0,3.0,659975781,False,True,Entire home/flat,Entire apartment,1,3722.67,709.08,4431.75
8341,Bengaluru,12.894198437339584,77.53324940800667,Bengaluru,Uttarahalli,1.0,1.0,2.0,481079407,False,False,Entire home/flat,Entire apartment,1,2304.51,443.18,2747.69
8342,Bengaluru,12.95688,77.70529,Bengaluru,Marattahalli,1.0,1.0,1.0,30540378,False,False,Entire home/flat,Entire apartment,1,2038.61,354.54,2393.15
8343,Bengaluru,12.98325,77.70516,Bengaluru,Mahadevapura,1.0,1.0,2.0,184352014,False,False,Entire home/flat,Entire apartment,1,1772.7,443.18,2215.88
8344,Bengaluru,12.98323,77.706,Bengaluru,Mahadevapura,1.0,1.0,2.0,184352014,False,False,Entire home/flat,Entire apartment,1,1772.7,443.18,2215.88
8345,Bengaluru,12.99213,77.69072,Bengaluru,Mahadevapura,2.0,2.0,2.0,39202857,False,False,Entire home/flat,Entire apartment,1,2393.14,531.81,2924.95
8346,Bengaluru,12.99166,77.69188,Bengaluru,Mahadevapura,2.0,2.0,2.0,39202857,False,False,Entire home/flat,Entire apartment,1,2393.14,531.81,2924.95
8347,Bengaluru,12.90929,77.55104,Bengaluru,Kumaraswamy Layout,1.0,1.0,1.0,31305424,True,False,Entire home/flat,Entire apartment,1,1684.07,354.54,2038.61
8348,Bengaluru,12.9084965,77.55083499999999,Bengaluru,Kumaraswamy Layout,1.0,1.0,1.0,31305424,True,False,Entire home/flat,Entire apartment,1,1772.7,354.54,2127.2400000000002
8349,Bengaluru,12.93666765886785,77.5278275088672,Bengaluru,Padmanabha Nagar,1.0,1.0,1.0,377988660,False,True,Entire home/flat,Entire apartment,1,4609.02,974.99,5584.01
8350,Bengaluru,13.070659857753403,77.65342477709055,Bengaluru,Narayanpur,2.0,2.0,2.0,593322871,False,True,Entire home/flat,Entire apartment,1,2570.41,620.45,3190.8599999999997
8352,Bengaluru,13.0836746,77.6432316,Bengaluru,Unknown-Bengaluru,2.0,2.0,2.0,659975781,False,True,Entire home/flat,Entire apartment,1,4343.12,886.35,5229.47
8353,Bengaluru,13.069463,77.629034,Bengaluru,Bangalore,2.0,1.0,1.0,132077698,False,True,Entire home/flat,Entire apartment,1,2481.78,354.54,2836.32
8354,Bengaluru,13.059389114379885,77.64271545410156,Bengaluru,Narayanpur,2.0,2.0,2.0,304014606,False,True,Entire home/flat,Entire apartment,1,4786.29,974.99,5761.28
8355,Bengaluru,13.069751,77.628772,Bengaluru,Bangalore,2.0,2.0,2.0,132077698,False,True,Entire home/flat,Entire apartment,1,3102.23,354.54,3456.77
8356,Bengaluru,13.004923296296328,77.6536584795749,Bengaluru,Banaswadi,1.0,1.0,1.0,232048051,False,True,Entire home/flat,Entire apartment,1,2481.78,531.81,3013.59
8357,Bengaluru,13.02052,77.65813,Bengaluru,Hormavu,2.0,2.0,3.0,591459076,False,True,Entire home/flat,Entire apartment,1,5229.47,1063.62,6293.09
8358,Bengaluru,13.0211963,77.6569818,Bengaluru,Hormavu,2.0,2.0,3.0,591459076,False,True,Entire home/flat,Entire apartment,1,5318.1,1063.62,6381.72
8359,Bengaluru,13.0228229,77.6520917,Bengaluru,Hormavu,1.5,1.0,2.0,430047291,False,True,Entire home/flat,Entire apartment,1,3722.67,709.08,4431.75
8360,Bengaluru,13.0261321,77.5936583,Bengaluru,RT Nagar,1.0,1.0,1.0,298384098,False,False,Entire home/flat,Entire apartment,1,886.35,177.27,1063.6200000000001
8361,Bengaluru,13.010903358459473,77.5790023803711,Bengaluru,Sadashiv Nagar,1.5,1.0,1.0,367596211,False,False,Entire home/flat,Entire apartment,1,5495.37,1329.53,6824.9
8362,Bengaluru,12.96492,77.73558,Bengaluru,Whitefield,1.0,1.0,2.0,15471648,False,True,Entire home/flat,Entire apartment,1,3102.23,0.0,3102.23
8363,Bengaluru,12.906322576315372,77.69854858517647,Bengaluru,Unknown-Bengaluru,2.0,2.0,2.0,562815490,False,False,Entire home/flat,Entire apartment,1,2924.96,531.81,3456.77
8364,Bengaluru,12.981829211603367,77.66498771464194,Bengaluru,CV Raman Nagar,1.0,1.0,2.0,17877224,False,True,Entire home/flat,Entire apartment,1,2924.96,709.08,3634.04
8366,Bengaluru,12.916845617581997,77.64966797500762,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,371621767,True,False,Entire home/flat,Entire apartment,1,1595.43,265.91,1861.3400000000001
8369,Bengaluru,12.918857457264386,77.5811918699625,Bengaluru,Jaya Nagar,2.0,2.0,3.0,568816912,False,True,Entire home/flat,Entire apartment,1,7445.34,1506.8,8952.14
8370,Bengaluru,12.899822818293284,77.64129855381034,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,497356094,False,False,Entire home/flat,Entire apartment,1,2570.41,531.81,3102.22
8371,Bengaluru,12.89111,77.5838,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,277014016,False,True,Entire home/flat,Entire apartment,1,2304.51,443.18,2747.69
8372,Bengaluru,12.89139,77.58967,Bengaluru,JP Nagar,1.0,1.0,1.0,519767355,False,False,Entire home/flat,Entire apartment,1,2924.96,620.45,3545.41
8373,Bengaluru,12.89115,77.59053,Bengaluru,JP Nagar,1.0,1.0,1.0,519767355,False,False,Entire home/flat,Entire apartment,1,2924.96,620.45,3545.41
8374,Bengaluru,12.892201548571792,77.59032279253006,Bengaluru,JP Nagar,1.0,1.0,1.0,525030916,False,False,Entire home/flat,Entire apartment,1,2836.32,531.81,3368.13
8375,Bengaluru,12.93776,77.62618,Bengaluru,Koramangala,1.0,1.0,1.0,232048051,False,True,Entire home/flat,Entire apartment,1,3722.67,709.08,4431.75
8376,Bengaluru,12.937744600699974,77.62467795163789,Bengaluru,Koramangala,1.0,1.0,1.0,232048051,False,True,Entire home/flat,Entire apartment,1,3634.04,709.08,4343.12
8377,Bengaluru,12.93884291793669,77.62354377319299,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,663755399,True,False,Entire home/flat,Entire apartment,1,2924.96,531.81,3456.77
8378,Bengaluru,12.91205,77.64321,Bengaluru,HSR Layout,1.0,0.0,1.0,217724571,False,False,Entire home/flat,Entire apartment,1,1506.8,1063.62,2570.42
8379,Bengaluru,12.9098756,77.6308505,Bengaluru,HSR Layout,1.0,1.0,0.0,235195758,False,False,Entire home/flat,Entire apartment,1,1772.7,354.54,2127.2400000000002
8380,Bengaluru,12.81067,77.67526,Bommasandra,Kyalasanahalli,1.0,1.0,1.0,566469320,False,False,Entire home/flat,Entire apartment,1,1949.97,443.18,2393.15
8381,Bengaluru,12.909773502817366,77.56359697735421,Bengaluru,Banashankari,2.0,3.0,4.0,657722614,False,False,Entire home/flat,Entire bungalow,1,5318.1,1063.62,6381.72
8384,Bengaluru,12.91756,77.60789,Bengaluru,BTM Layout,1.0,1.0,1.0,42758572,False,False,Entire home/flat,Entire bungalow,1,2038.61,354.54,2393.15
8386,Bengaluru,12.9170822,77.6018667,Bengaluru,BTM Layout,1.0,1.0,1.0,596580728,False,False,Entire home/flat,Entire cabin,1,2215.88,354.54,2570.42
8387,Bengaluru,12.9609764,77.6003736,Bengaluru,Shanti Nagar,1.0,1.0,1.0,447858694,False,True,Entire home/flat,Entire guest house,1,4077.21,797.72,4874.93
8388,Bengaluru,12.929461976725388,77.63454269617796,Bengaluru,Unknown-Bengaluru,2.0,1.0,1.0,532368326,True,False,Entire home/flat,Entire guest house,1,3722.67,709.08,4431.75
8390,Bengaluru,13.01474,77.69531,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,260095724,False,True,Entire home/flat,Entire home,1,1063.62,177.27,1240.8899999999999
8391,Bengaluru,13.026520403853306,77.7159502067459,Bengaluru,Unknown-Bengaluru,1.0,1.0,6.0,513262318,False,False,Entire home/flat,Entire home,1,3368.13,709.08,4077.21
8393,Bengaluru,13.11511359259428,77.6089708412932,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,721749804,True,False,Entire home/flat,Entire home,1,6736.26,1418.16,8154.42
8394,Bengaluru,13.111597718577457,77.60950695723295,Bengaluru,Unknown-Bengaluru,3.0,3.0,3.0,70253641,False,True,Entire home/flat,Entire home,1,5140.83,1240.89,6381.72
8395,Bengaluru,12.87931061104876,77.5704476237297,Kothnur,Unknown-Bengaluru,0.0,1.0,1.0,431370779,False,False,Entire home/flat,Entire home,1,1329.53,265.91,1595.44
8396,Bengaluru,12.92331,77.48561,Bengaluru,Kengeri Satellite Town,1.5,1.0,1.0,171042425,False,True,Entire home/flat,Entire home,1,2481.78,443.18,2924.96
8397,Bengaluru,12.8952343,77.46194899999999,Kambipura,Unknown-Bengaluru,4.0,4.0,4.0,677263808,False,False,Entire home/flat,Entire home,1,6115.82,1240.89,7356.71
8398,Bengaluru,12.970478745848451,77.70091898739338,Bengaluru,Mahadevapura,2.0,2.0,3.0,460277690,False,True,Entire home/flat,Entire home,1,7622.61,1595.43,9218.039999999999
8399,Bengaluru,12.85992,77.67288,Bengaluru,Unknown-Bengaluru,2.0,2.0,2.0,683669715,True,False,Entire home/flat,Entire home,1,1506.8,177.27,1684.07
8400,Bengaluru,13.068106566145648,77.57098205387592,Bengaluru,Unknown-Bengaluru,1.0,2.0,2.0,587903841,True,True,Entire home/flat,Entire home,1,2924.96,443.18,3368.14
8401,Bengaluru,13.02391,77.55691,Bengaluru,Yeshwanthpur,1.0,1.0,1.0,480927234,True,False,Entire home/flat,Entire home,1,1772.7,354.54,2127.2400000000002
8402,Bengaluru,13.000436999624084,77.55406831998981,Bengaluru,Rajaji Nagar,1.0,1.0,1.0,391764024,False,True,Entire home/flat,Entire home,1,2481.78,443.18,2924.96
8404,Bengaluru,12.903682183184852,77.57810901468048,Bengaluru,Unknown-Bengaluru,1.0,2.0,2.0,150725538,True,False,Entire home/flat,Entire home,1,2481.78,354.54,2836.32
8405,Bengaluru,12.96411127120328,77.5289601527008,Bengaluru,Vijaya Nagar,3.0,3.0,4.0,546595347,False,True,Entire home/flat,Entire home,1,7356.71,1772.7,9129.41
8406,Bengaluru,12.93809,77.49704,Bengaluru,Unknown-Bengaluru,1.5,1.0,1.0,136355718,False,False,Entire home/flat,Entire home,1,974.99,177.27,1152.26
8407,Bengaluru,12.91533,77.50593,Bengaluru,Raja Rajeshwari Nagar,1.0,1.0,2.0,128954629,False,True,Entire home/flat,Entire home,1,1949.97,354.54,2304.51
8408,Bengaluru,13.03013751849944,77.65439003705978,Bengaluru,Unknown-Bengaluru,2.0,2.0,3.0,720956567,False,False,Entire home/flat,Entire home,1,4786.29,974.99,5761.28
8409,Bengaluru,13.00975,77.65098,Bengaluru,Banaswadi,3.0,3.0,4.0,186286187,False,True,Entire home/flat,Entire home,1,5406.74,1063.62,6470.36
8410,Bengaluru,13.03838,77.6322,Bengaluru,HBR Layout,2.0,2.0,4.0,146749426,False,False,Entire home/flat,Entire home,1,2393.14,443.18,2836.3199999999997
8411,Bengaluru,13.02192,77.64183,Bengaluru,Kalyan Nagar,1.0,1.0,1.0,41014497,False,True,Entire home/flat,Entire home,1,2127.24,443.18,2570.4199999999996
8412,Bengaluru,13.05377049717273,77.60730073519593,Bengaluru,Hebbal Kempapura,1.0,1.0,2.0,150725538,False,False,Entire home/flat,Entire home,1,1861.34,354.54,2215.88
8414,Bengaluru,13.05263,77.59907,Bengaluru,Hebbal Kempapura,1.0,1.0,1.0,537102435,False,True,Entire home/flat,Entire home,1,1595.43,265.91,1861.3400000000001
8415,Bengaluru,13.037497170132314,77.6175691013634,Bengaluru,Nagavara,3.0,3.0,3.0,532703009,True,False,Entire home/flat,Entire home,1,5406.74,1063.62,6470.36
8417,Bengaluru,12.95196,77.65111,Bengaluru,HAL Airport Area,2.5,1.0,1.0,229217139,False,False,Entire home/flat,Entire home,1,4165.85,797.72,4963.570000000001
8419,Bengaluru,12.90742,77.64903,Bengaluru,HSR Layout,1.0,1.0,1.0,429740694,False,False,Entire home/flat,Entire home,1,1684.07,354.54,2038.61
8420,Bengaluru,12.909711656820436,77.65016106824685,Bengaluru,HSR Layout,1.0,1.0,1.0,496232310,False,False,Entire home/flat,Entire home,1,3279.5,620.45,3899.95
8421,Bengaluru,12.916004,77.596413,Bengaluru,Jaya Nagar,1.0,1.0,2.0,9477277,False,False,Entire home/flat,Entire home,1,1240.89,0.0,1240.89
8422,Bengaluru,12.92595335770448,77.58643761277199,Bengaluru,Jaya Nagar,1.0,1.0,4.0,374995623,False,False,Entire home/flat,Entire home,1,4343.12,886.35,5229.47
8423,Bengaluru,12.8737546,77.6256788,Bengaluru,Akshayanagar,2.0,2.0,2.0,136414368,False,False,Entire home/flat,Entire home,1,1329.53,177.27,1506.8
8424,Bengaluru,12.887808079351318,77.59143419730884,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,150725538,False,False,Entire home/flat,Entire home,1,1684.07,354.54,2038.61
8425,Bengaluru,12.92891,77.63722,Bengaluru,Koramangala,4.0,4.0,4.0,118925263,False,False,Entire home/flat,Entire home,1,7533.98,6824.9,14358.88
8427,Bengaluru,12.92852,77.62907,Bengaluru,Unknown-Bengaluru,2.0,2.0,2.0,188857208,True,True,Entire home/flat,Entire home,1,5052.2,1063.62,6115.82
8429,Bengaluru,12.97409,77.64215,Bengaluru,Indira Nagar,1.0,1.0,1.0,6896181,False,True,Entire home/flat,Entire loft,1,3634.04,709.08,4343.12
8432,Bengaluru,13.022585,77.712139,Bengaluru,Krishnarajapura,1.0,1.0,1.0,17877224,False,True,Entire home/flat,Entire rental unit,1,3545.4,886.35,4431.75
8433,Bengaluru,13.0169992,77.7044335,Bengaluru,Krishnarajapura,1.0,1.0,1.0,282622523,False,True,Entire home/flat,Entire rental unit,1,4786.29,974.99,5761.28
8434,Bengaluru,13.00206,77.74383,Bengaluru,Unknown-Bengaluru,2.0,2.0,2.0,231387075,True,False,Entire home/flat,Entire rental unit,1,2924.96,443.18,3368.14
8435,Bengaluru,13.0047824,77.73066879999999,Bengaluru,Krishnarajapura,1.0,1.0,1.0,216186293,False,True,Entire home/flat,Entire rental unit,1,2481.78,443.18,2924.96
8437,Bengaluru,13.123799060363371,77.56449493226319,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,22088312,False,False,Entire home/flat,Entire rental unit,1,2481.78,443.18,2924.96
8439,Bengaluru,12.89335,77.53302,Bengaluru,Uttarahalli,1.0,1.0,1.0,488310897,False,True,Entire home/flat,Entire rental unit,1,2304.51,443.18,2747.69
8440,Bengaluru,12.918303320144425,77.48607840389013,Bengaluru,Kengeri Satellite Town,2.0,1.0,2.0,542433808,False,False,Entire home/flat,Entire rental unit,1,1949.97,265.91,2215.88
8441,Bengaluru,12.9353655,77.744042,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,502556043,False,True,Entire home/flat,Entire rental unit,1,3811.31,797.72,4609.03
8442,Bengaluru,12.913978203553388,77.71377175556893,Bengaluru,Gunjur Village,1.0,1.0,1.0,101403229,False,True,Entire home/flat,Entire rental unit,1,2836.32,531.81,3368.13
8443,Bengaluru,12.972567797393644,77.70403906702995,Bengaluru,Mahadevapura,1.0,1.0,1.0,659905331,False,False,Entire home/flat,Entire rental unit,1,2127.24,443.18,2570.4199999999996
8444,Bengaluru,12.98465,77.70513,Bengaluru,Mahadevapura,1.0,1.0,2.0,184352014,False,False,Entire home/flat,Entire rental unit,1,1772.7,443.18,2215.88
8445,Bengaluru,12.891280556135262,77.71878112579496,Bengaluru,Kodathi,1.0,1.0,1.0,656063743,False,True,Entire home/flat,Entire rental unit,1,1329.53,265.91,1595.44
8446,Bengaluru,12.89128578534394,77.71876503254087,Bengaluru,Kodathi,1.0,1.0,1.0,670713364,False,False,Entire home/flat,Entire rental unit,1,2304.51,354.54,2659.05
8447,Bengaluru,12.8913,77.71877,Bengaluru,Kodathi,1.0,1.0,1.0,375859919,False,False,Entire home/flat,Entire rental unit,1,1418.16,265.91,1684.0700000000002
8448,Bengaluru,12.892363,77.7186041,Bengaluru,Kodathi,1.0,1.0,1.0,656063743,False,True,Entire home/flat,Entire rental unit,1,1772.7,354.54,2127.2400000000002
8449,Bengaluru,12.891600622034588,77.71970178334142,Bengaluru,Kodathi,2.0,2.0,2.0,706717277,False,False,Entire home/flat,Entire rental unit,1,2304.51,354.54,2659.05
8450,Bengaluru,12.892264264552091,77.71778276406846,Bengaluru,Kodathi,2.0,2.0,2.0,707881431,False,True,Entire home/flat,Entire rental unit,1,2215.88,354.54,2570.42
8451,Bengaluru,12.83246616199828,77.64189433184663,Bengaluru,Unknown-Bengaluru,2.0,1.0,1.0,685513156,False,True,Entire home/flat,Entire rental unit,1,2570.41,531.81,3102.22
8452,Bengaluru,12.848598500373347,77.65037238266868,Bengaluru,Unknown-Bengaluru,2.0,2.0,2.0,452992620,False,False,Entire home/flat,Entire rental unit,1,2304.51,443.18,2747.69
8453,Bengaluru,12.848916812252764,77.65112942760183,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,452992620,False,False,Entire home/flat,Entire rental unit,1,1684.07,354.54,2038.61
8454,Bengaluru,12.82047,77.65665,Bengaluru,Unknown-Bengaluru,1.0,1.0,0.0,47748528,False,False,Entire home/flat,Entire rental unit,1,4874.93,974.99,5849.92
